date;plate_id;plate_name;sample_id;well_A01;well_01A;tissue_id;dna_person;notes;tissue_type;extraction
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D04;D04;04D;BGM-1567;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D05;D05;05D;BGM-1569;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D06;D06;06D;BGM-1579;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D07;D07;07D;BGM-1584;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D08;D08;08D;BGM-1585;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D09;D09;09D;BGM-1586;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D10;D10;10D;BGM-1594;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D11;D11;11D;BGM-1596;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_D12;D12;12D;BGM-1598;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E01;E01;01E;BGM-1604;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E02;E02;02E;BGM-1605;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E03;E03;03E;BGM-1606;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E04;E04;04E;BGM-1608;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E05;E05;05E;BGM-1609;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E06;E06;06E;BGM-1610;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E07;E07;07E;BGM-1613;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E08;E08;08E;BGM-1619;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E09;E09;09E;BGM-1621;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E10;E10;10E;BGM-1622;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E11;E11;11E;BGM-1628;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_E12;E12;12E;BGM-1629;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F01;F01;01F;BGM-1631;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F02;F02;02F;BGM-1637;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F03;F03;03F;BGM-1639;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F04;F04;04F;BGM-1643;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F05;F05;05F;BGM-1645;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F06;F06;06F;BGM-1646;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F07;F07;07F;BGM-1649;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F08;F08;08F;BGM-1656;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F09;F09;09F;BGM-1657;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F10;F10;10F;BGM-1658;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F11;F11;11F;BGM-1659;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_F12;F12;12F;BGM-1660;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G01;G01;01G;BGM-1661;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G02;G02;02G;BGM-1666;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G03;G03;03G;BGM-1667;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G04;G04;04G;BGM-1668;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G05;G05;05G;BGM-1669;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G06;G06;06G;BGM-1670;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G07;G07;07G;BGM-1671;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G08;G08;08G;BGM-1672;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G09;G09;09G;BGM-1675;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G10;G10;10G;BGM-1677;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G11;G11;11G;BGM-1679;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H01;H01;01H;BGM-1680;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H02;H02;02H;BGM-1683;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H03;H03;03H;BGM-1684;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H04;H04;04H;BGM-1685;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H05;H05;05H;BGM-1686;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H06;H06;06H;BGM-1688;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H07;H07;07H;BGM-1689;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H08;H08;08H;BGM-1690;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H09;H09;09H;BGM-1692;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H10;H10;10H;BGM-1696;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H11;H11;11H;BGM-1697;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate07;EmbrapaBAG.Plate07_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A01;A01;01A;BGM-1698;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A02;A02;02A;BGM-1700;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A03;A03;03A;BGM-1701;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A04;A04;04A;BGM-1703;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A05;A05;05A;BGM-1704;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A06;A06;06A;BGM-1705;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A07;A07;07A;BGM-1706;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A08;A08;08A;BGM-1709;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A09;A09;09A;BGM-1710;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A10;A10;10A;BGM-1712;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A11;A11;11A;BGM-1715;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_A12;A12;12A;BGM-1716;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B01;B01;01B;BGM-1718;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B02;B02;02B;BGM-1721;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B03;B03;03B;BGM-1722;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B04;B04;04B;BGM-1723;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B05;B05;05B;BGM-1725;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B06;B06;06B;BGM-1726;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B07;B07;07B;BGM-1727;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B08;B08;08B;BGM-1729;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B09;B09;09B;BGM-1732;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B10;B10;10B;BGM-1733;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B11;B11;11B;BGM-1734;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_B12;B12;12B;BGM-1737;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C01;C01;01C;BGM-1739;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C02;C02;02C;BGM-1741;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C03;C03;03C;BGM-1742;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C04;C04;04C;BGM-1743;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C05;C05;05C;BGM-1744;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C06;C06;06C;BGM-1745;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C07;C07;07C;BGM-1747;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C08;C08;08C;BGM-0337;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C09;C09;09C;BGM-0341;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C10;C10;10C;BGM-0382;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C11;C11;11C;BGM-0394;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_C12;C12;12C;BGM-0406;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D01;D01;01D;BGM-0411;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D02;D02;02D;BGM-0437;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D03;D03;03D;BGM-0452;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D04;D04;04D;BGM-0456;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D05;D05;05D;BGM-0511;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D06;D06;06D;BGM-0532;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D07;D07;07D;BGM-0540;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D08;D08;08D;BGM-0567;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D09;D09;09D;BGM-0601;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D10;D10;10D;BGM-0626;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D11;D11;11D;BGM-0638;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_D12;D12;12D;BGM-0666;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E01;E01;01E;BGM-0778;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E02;E02;02E;BGM-0854;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E03;E03;03E;BGM-0885;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E04;E04;04E;BGM-1015;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E05;E05;05E;BGM-1027;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E06;E06;06E;BGM-1037;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E07;E07;07E;BGM-1043;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E08;E08;08E;BGM-1053;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E09;E09;09E;BGM-1057;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E10;E10;10E;BGM-1116;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E11;E11;11E;BGM-1123;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_E12;E12;12E;BGM-1125;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F01;F01;01F;BGM-1133;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F02;F02;02F;BGM-1136;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F03;F03;03F;BGM-1148;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F04;F04;04F;BGM-1165;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F05;F05;05F;BGM-1222;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F06;F06;06F;BGM-1236;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F07;F07;07F;BGM-1245;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F08;F08;08F;BGM-1255;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F09;F09;09F;BGM-1327;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F10;F10;10F;BGM-1342;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F11;F11;11F;BGM-1359;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_F12;F12;12F;BGM-1371;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G01;G01;01G;BGM-1377;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G02;G02;02G;BGM-1395;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G03;G03;03G;BGM-1485;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G04;G04;04G;BGM-1515;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G05;G05;05G;BGM-1602;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G06;G06;06G;BGM-1615;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G07;G07;07G;BGM-1662;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G08;G08;08G;BGM-1674;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G09;G09;09G;BGM-1681;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G10;G10;10G;BGM-1682;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G11;G11;11G;BGM-1691;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_G12;G12;12G;BLANK__G12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H01;H01;01H;BGM-1702;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H02;H02;02H;BGM-1730;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H03;H03;03H;BGM-1749;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H04;H04;04H;BGM-1750;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H05;H05;05H;BGM-1752;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H06;H06;06H;BGM-1753;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H07;H07;07H;BGM-1754;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H08;H08;08H;BGM-1756;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H09;H09;09H;BGM-1757;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H10;H10;10H;BGM-1759;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H11;H11;11H;BGM-1761;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate08;EmbrapaBAG.Plate08_H12;H12;12H;BLANK__H12;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A01;A01;01A;BGM-1762;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A02;A02;02A;BGM-1763;EMBRAPA;;Leaf;
06/26/2018;TP-BR-18-EMBRAPA-NextGen;EmbrapaBAG.Plate09;EmbrapaBAG.Plate09_A03;A03;03A;BGM-1764;EMBRAPA;;Leaf;
